subject,course_id,course_display,description,course_url
BIO,013001,BIO 438 - Conservation Genetics,,https://catalog.nau.edu/Courses/course?courseId=013001&term=1261
BIO,010073,BIO 441 - Conservation Biology,,https://catalog.nau.edu/Courses/course?courseId=010073&term=1261
BIO,011678,BIO 441H - Conservation Biology - Honors,,https://catalog.nau.edu/Courses/course?courseId=011678&term=1261
BIO,003163,BIO 442 - Biomechanics,,https://catalog.nau.edu/Courses/course?courseId=003163&term=1261
BIO,013452,BIO 442H - Biomechanics - Honors,,https://catalog.nau.edu/Courses/course?courseId=013452&term=1261
BIO,001000,BIO 444C - Human Physiology,,https://catalog.nau.edu/Courses/course?courseId=001000&term=1261
BIO,011109,BIO 444CH - Human Physiology - Honors,,https://catalog.nau.edu/Courses/course?courseId=011109&term=1261
BIO,010233,BIO 450 - Fundamentals Of Bioinformatics,,https://catalog.nau.edu/Courses/course?courseId=010233&term=1261
BIO,000955,BIO 451C - Developmental Biology,,https://catalog.nau.edu/Courses/course?courseId=000955&term=1261
BIO,013551,BIO 452C - Ichthyology,,https://catalog.nau.edu/Courses/course?courseId=013551&term=1261
BIO,013552,BIO 452L - Ichthyology Lab,,https://catalog.nau.edu/Courses/course?courseId=013552&term=1261
BIO,011177,BIO 454C - Applied Cardiovascular Physiology,,https://catalog.nau.edu/Courses/course?courseId=011177&term=1261
BIO,013195,BIO 454CH - Applied Cardiovascular Physiology - Honors,,https://catalog.nau.edu/Courses/course?courseId=013195&term=1261
BIO,014313,BIO 455C - Endocrinology,,https://catalog.nau.edu/Courses/course?courseId=014313&term=1261
BIO,012813,BIO 458 - Success In Research Part I,,https://catalog.nau.edu/Courses/course?courseId=012813&term=1261
BIO,013586,BIO 458H - Success In Research Part I - Honors,,https://catalog.nau.edu/Courses/course?courseId=013586&term=1261
BIO,013242,BIO 459 - Success In Environmental Health Research Part 2,,https://catalog.nau.edu/Courses/course?courseId=013242&term=1261
BIO,013649,BIO 459H - Success In Environmental Health Research Part 2 - Honors,,https://catalog.nau.edu/Courses/course?courseId=013649&term=1261
BIO,003168,BIO 460 - Exercise Testing And Prescription,,https://catalog.nau.edu/Courses/course?courseId=003168&term=1261
BIO,012753,BIO 460H - Exercise Testing And Prescription - Honors,,https://catalog.nau.edu/Courses/course?courseId=012753&term=1261
BIO,003169,BIO 460L - Cardiopulmonary Exercise Testing Lab,,https://catalog.nau.edu/Courses/course?courseId=003169&term=1261
BIO,012754,BIO 460LH - Cardiopulmonary Exercise Testing Lab - Honors,,https://catalog.nau.edu/Courses/course?courseId=012754&term=1261
BIO,012717,BIO 462C - Respiratory Physiology,,https://catalog.nau.edu/Courses/course?courseId=012717&term=1261
BIO,013066,BIO 462CH - Respiratory Physiology - Honors,,https://catalog.nau.edu/Courses/course?courseId=013066&term=1261
BIO,013553,BIO 464 - Field Biology Research,,https://catalog.nau.edu/Courses/course?courseId=013553&term=1261
BIO,013554,BIO 464L - Field Biology Research Lab,,https://catalog.nau.edu/Courses/course?courseId=013554&term=1261
BIO,003171,BIO 465C - Interventions To Mitigate And Prevent Chronic Diseases,,https://catalog.nau.edu/Courses/course?courseId=003171&term=1261
BIO,001003,BIO 466 - Legislative Or The Washington Center Internship,,https://catalog.nau.edu/Courses/course?courseId=001003&term=1261
BIO,011171,BIO 467 - Ecological Sampling And Monitoring,,https://catalog.nau.edu/Courses/course?courseId=011171&term=1261
BIO,011173,BIO 469 - Data Analysis And Representation,,https://catalog.nau.edu/Courses/course?courseId=011173&term=1261
BIO,001004,BIO 470 - Topics In Ecology,,https://catalog.nau.edu/Courses/course?courseId=001004&term=1261
BIO,009931,BIO 471C - Microbial Ecology,,https://catalog.nau.edu/Courses/course?courseId=009931&term=1261
BIO,011747,BIO 471CH - Microbial Ecology - Honors,,https://catalog.nau.edu/Courses/course?courseId=011747&term=1261
BIO,001009,BIO 475 - Parasitology,,https://catalog.nau.edu/Courses/course?courseId=001009&term=1261
BIO,013933,BIO 475H - Parasitology - Honors,,https://catalog.nau.edu/Courses/course?courseId=013933&term=1261
BIO,013557,BIO 475L - Parasitology Lab,,https://catalog.nau.edu/Courses/course?courseId=013557&term=1261
BIO,001011,BIO 477 - Fish Management,,https://catalog.nau.edu/Courses/course?courseId=001011&term=1261
BIO,001012,BIO 478 - Wildlife Management,,https://catalog.nau.edu/Courses/course?courseId=001012&term=1261
BIO,001013,BIO 479 - Ecosystems And Climate Change,,https://catalog.nau.edu/Courses/course?courseId=001013&term=1261
BIO,010234,BIO 482C - Human Genomics,,https://catalog.nau.edu/Courses/course?courseId=010234&term=1261
BIO,011063,BIO 482CH - Human Genomics - Honors,,https://catalog.nau.edu/Courses/course?courseId=011063&term=1261
BIO,010518,BIO 484 - Human Tissue Biology,,https://catalog.nau.edu/Courses/course?courseId=010518&term=1261
BIO,001015,BIO 485 - Undergraduate Research,,https://catalog.nau.edu/Courses/course?courseId=001015&term=1261
BIO,003174,BIO 485C - Undergraduate Research,,https://catalog.nau.edu/Courses/course?courseId=003174&term=1261
BIO,012750,BIO 485CH - Undergraduate Research - Honors,,https://catalog.nau.edu/Courses/course?courseId=012750&term=1261
BIO,013070,BIO 485H - Undergraduate Research - Honors,,https://catalog.nau.edu/Courses/course?courseId=013070&term=1261
BIO,001017,BIO 488C - Medical Microbiology,,https://catalog.nau.edu/Courses/course?courseId=001017&term=1261
BIO,011548,BIO 488CH - Medical Microbiology - Honors,,https://catalog.nau.edu/Courses/course?courseId=011548&term=1261
BIO,012065,BIO 488L - Medical Microbiology Laboratory,,https://catalog.nau.edu/Courses/course?courseId=012065&term=1261
BIO,001018,BIO 497 - Independent Study,,https://catalog.nau.edu/Courses/course?courseId=001018&term=1261
BIO,003178,BIO 497C - Independent Study,,https://catalog.nau.edu/Courses/course?courseId=003178&term=1261
BIO,013564,BIO 497CH - Independent Study - Honors,,https://catalog.nau.edu/Courses/course?courseId=013564&term=1261
BIO,013068,BIO 497H - Independent Study - Honors,,https://catalog.nau.edu/Courses/course?courseId=013068&term=1261
BIO,001019,BIO 498 - Senior Seminar,,https://catalog.nau.edu/Courses/course?courseId=001019&term=1261
BIO,013588,BIO 498H - Senior Seminar - Honors,,https://catalog.nau.edu/Courses/course?courseId=013588&term=1261
BIO,001020,BIO 499 - Contemporary Developments,,https://catalog.nau.edu/Courses/course?courseId=001020&term=1261
BIO,012631,BIO 499H - Contemporary Developments - Honors,,https://catalog.nau.edu/Courses/course?courseId=012631&term=1261
BIO,001021,BIO 502 - Virology,,https://catalog.nau.edu/Courses/course?courseId=001021&term=1261
BIO,012711,BIO 503 - Introduction To Graduate Study In Biology,,https://catalog.nau.edu/Courses/course?courseId=012711&term=1261
BIO,012712,BIO 504 - Pan-biology,,https://catalog.nau.edu/Courses/course?courseId=012712&term=1261
BIO,012713,BIO 506 - Gross Human Anatomy,,https://catalog.nau.edu/Courses/course?courseId=012713&term=1261
BIO,013545,BIO 506L - Gross Human Anatomy Lab,,https://catalog.nau.edu/Courses/course?courseId=013545&term=1261
BIO,001023,BIO 511 - Mycology,,https://catalog.nau.edu/Courses/course?courseId=001023&term=1261
BIO,012714,BIO 513 - The Mechanics And Energetics Of Locomotion,,https://catalog.nau.edu/Courses/course?courseId=012714&term=1261
BIO,003180,BIO 514 - Advanced Exercise Physiology,,https://catalog.nau.edu/Courses/course?courseId=003180&term=1261
BIO,013424,BIO 519 - Molecular Ecology And Evolution,,https://catalog.nau.edu/Courses/course?courseId=013424&term=1261
BIO,012216,BIO 523 - Meta-analysis In Ecology And Evolution,,https://catalog.nau.edu/Courses/course?courseId=012216&term=1261
BIO,001029,BIO 525 - Ichthyology,,https://catalog.nau.edu/Courses/course?courseId=001029&term=1261
BIO,013550,BIO 525L - Ichthyology Lab,,https://catalog.nau.edu/Courses/course?courseId=013550&term=1261
BIO,001030,BIO 526 - Herpetology,,https://catalog.nau.edu/Courses/course?courseId=001030&term=1261
BIO,013558,BIO 526L - Herpetology Lab,,https://catalog.nau.edu/Courses/course?courseId=013558&term=1261
BIO,001031,BIO 527 - Ornithology,,https://catalog.nau.edu/Courses/course?courseId=001031&term=1261
BIO,013464,BIO 527H - Ornithology - Honors,,https://catalog.nau.edu/Courses/course?courseId=013464&term=1261
BIO,001032,BIO 528 - Mammalogy,,https://catalog.nau.edu/Courses/course?courseId=001032&term=1261
BIO,012885,BIO 534 - Human Microbiome Ecology,,https://catalog.nau.edu/Courses/course?courseId=012885&term=1261
BIO,012778,BIO 537 - Grant Writing,,https://catalog.nau.edu/Courses/course?courseId=012778&term=1261
BIO,013002,BIO 538 - Conservation Genetics,,https://catalog.nau.edu/Courses/course?courseId=013002&term=1261
BIO,003183,BIO 542 - Biomechanics,,https://catalog.nau.edu/Courses/course?courseId=003183&term=1261
BIO,001037,BIO 545 - Endocrinology,,https://catalog.nau.edu/Courses/course?courseId=001037&term=1261
BIO,001040,BIO 551 - Developmental Biology,,https://catalog.nau.edu/Courses/course?courseId=001040&term=1261
BIO,013664,BIO 551H - Developmental Biology - Honors,,https://catalog.nau.edu/Courses/course?courseId=013664&term=1261
BIO,011185,BIO 554 - Applied Cardiovascular Physiology,,https://catalog.nau.edu/Courses/course?courseId=011185&term=1261
BIO,012687,BIO 555 - Philosophy Of Biology,,https://catalog.nau.edu/Courses/course?courseId=012687&term=1261
BIO,012913,BIO 557 - Chemical And Molecular Biology Of Cancer,,https://catalog.nau.edu/Courses/course?courseId=012913&term=1261
BIO,012776,BIO 558 - Success In Research Part I,,https://catalog.nau.edu/Courses/course?courseId=012776&term=1261
BIO,013243,BIO 559 - Success In Environmental Health Research Part 2,,https://catalog.nau.edu/Courses/course?courseId=013243&term=1261
BIO,012886,BIO 560 - Ecotoxicology,,https://catalog.nau.edu/Courses/course?courseId=012886&term=1261
BIO,012715,BIO 562 - Advanced Respiratory Physiology,,https://catalog.nau.edu/Courses/course?courseId=012715&term=1261
BIO,013555,BIO 564 - Field Biology Research,,https://catalog.nau.edu/Courses/course?courseId=013555&term=1261
BIO,013556,BIO 564L - Field Biology Research Lab,,https://catalog.nau.edu/Courses/course?courseId=013556&term=1261
BIO,012135,BIO 565 - Interventions To Mitigate And Prevent Chronic Diseases,,https://catalog.nau.edu/Courses/course?courseId=012135&term=1261
BIO,001042,BIO 570 - Plant Ecology,,https://catalog.nau.edu/Courses/course?courseId=001042&term=1261
BIO,001045,BIO 573 - Field Ecology,,https://catalog.nau.edu/Courses/course?courseId=001045&term=1261
BIO,001049,BIO 577 - Concepts In Ecology,,https://catalog.nau.edu/Courses/course?courseId=001049&term=1261
BIO,010149,BIO 578 - Microbial Ecology,,https://catalog.nau.edu/Courses/course?courseId=010149&term=1261
BIO,001051,BIO 580 - Population And Quantitative Genetics,,https://catalog.nau.edu/Courses/course?courseId=001051&term=1261
BIO,001052,BIO 587 - Professional Development,,https://catalog.nau.edu/Courses/course?courseId=001052&term=1261
BIO,013003,BIO 590 - Fundamentals Of Bioinformatics,,https://catalog.nau.edu/Courses/course?courseId=013003&term=1261
BIO,001053,BIO 593 - In-service Teacher Workshop,,https://catalog.nau.edu/Courses/course?courseId=001053&term=1261
BIO,001054,BIO 597 - Reading For Comprehensive Exam,,https://catalog.nau.edu/Courses/course?courseId=001054&term=1261
BIO,001055,BIO 599 - Contemporary Developments,,https://catalog.nau.edu/Courses/course?courseId=001055&term=1261
BIO,011411,BIO 599H - Contemporary Developments - Honors,,https://catalog.nau.edu/Courses/course?courseId=011411&term=1261
BIO,001056,BIO 608 - Fieldwork Experience,,https://catalog.nau.edu/Courses/course?courseId=001056&term=1261
BIO,001065,BIO 663 - Biogeography,,https://catalog.nau.edu/Courses/course?courseId=001065&term=1261
BIO,001066,BIO 666 - Animal Behavior,,https://catalog.nau.edu/Courses/course?courseId=001066&term=1261
BIO,001069,BIO 673 - Physiological Ecology,,https://catalog.nau.edu/Courses/course?courseId=001069&term=1261
BIO,014186,BIO 676 - Phylogenetics,,https://catalog.nau.edu/Courses/course?courseId=014186&term=1261
BIO,001070,BIO 680 - Biological Techniques,,https://catalog.nau.edu/Courses/course?courseId=001070&term=1261
BIO,001072,BIO 682 - Quantitative Biology,,https://catalog.nau.edu/Courses/course?courseId=001072&term=1261
BIO,001074,BIO 685 - Graduate Research,,https://catalog.nau.edu/Courses/course?courseId=001074&term=1261
BIO,001075,BIO 697 - Independent Study,,https://catalog.nau.edu/Courses/course?courseId=001075&term=1261
BIO,001076,BIO 698 - Graduate Seminar,,https://catalog.nau.edu/Courses/course?courseId=001076&term=1261
BIO,001077,BIO 699 - Graduate Thesis,,https://catalog.nau.edu/Courses/course?courseId=001077&term=1261
BIO,001080,BIO 799 - Dissertation,,https://catalog.nau.edu/Courses/course?courseId=001080&term=1261
ENG,002601,ENG 100 - English Composition: Writing Center,,https://catalog.nau.edu/Courses/course?courseId=002601&term=1261
ENG,002607,ENG 105 - Critical Reading And Writing In The University Community,,https://catalog.nau.edu/Courses/course?courseId=002607&term=1261
ENG,011466,ENG 107 - Intensive Writing Lab,,https://catalog.nau.edu/Courses/course?courseId=011466&term=1261
ENG,002608,ENG 110 - Rhetoric In The Media,,https://catalog.nau.edu/Courses/course?courseId=002608&term=1261
ENG,013280,"ENG 118 - Special Topics: Diversity In Rhetoric, Writing, And Digital Media",,https://catalog.nau.edu/Courses/course?courseId=013280&term=1261
ENG,013442,ENG 120 - Introduction To Workplace Writing,,https://catalog.nau.edu/Courses/course?courseId=013442&term=1261
ENG,002609,ENG 121 - The Story Of English,,https://catalog.nau.edu/Courses/course?courseId=002609&term=1261
ENG,014281,ENG 122 - Word Roots,,https://catalog.nau.edu/Courses/course?courseId=014281&term=1261
ENG,002610,ENG 130 - Exploring Literature,,https://catalog.nau.edu/Courses/course?courseId=002610&term=1261
ENG,009503,ENG 130H - Exploring Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=009503&term=1261
ENG,012938,ENG 174 - Introduction To Creative Writing,,https://catalog.nau.edu/Courses/course?courseId=012938&term=1261
ENG,013443,ENG 179 - The Craft Of Creative Writing,,https://catalog.nau.edu/Courses/course?courseId=013443&term=1261
ENG,002612,ENG 199 - Special Topics,,https://catalog.nau.edu/Courses/course?courseId=002612&term=1261
ENG,002614,ENG 205 - The Academic Writer's Workshop,,https://catalog.nau.edu/Courses/course?courseId=002614&term=1261
ENG,002615,ENG 205H - The Academic Writer's Workshop - Honors,,https://catalog.nau.edu/Courses/course?courseId=002615&term=1261
ENG,002617,ENG 210 - Principles In Rhetoric And Writing,,https://catalog.nau.edu/Courses/course?courseId=002617&term=1261
ENG,002618,ENG 211 - Principles In Argumentation And Digital Media Writing,,https://catalog.nau.edu/Courses/course?courseId=002618&term=1261
ENG,010019,ENG 211H - Principles In Argumentation And Digital Media Writing - Honors,,https://catalog.nau.edu/Courses/course?courseId=010019&term=1261
ENG,012033,ENG 218 - Introduction To Public And Disciplinary Writing,,https://catalog.nau.edu/Courses/course?courseId=012033&term=1261
ENG,002625,ENG 220 - English Grammar And Usage,,https://catalog.nau.edu/Courses/course?courseId=002625&term=1261
ENG,002628,ENG 223 - Language In The United States,,https://catalog.nau.edu/Courses/course?courseId=002628&term=1261
ENG,002631,ENG 230 - Introduction To Literature,,https://catalog.nau.edu/Courses/course?courseId=002631&term=1261
ENG,009427,ENG 230H - Introduction To Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=009427&term=1261
ENG,002632,ENG 231 - British Literature To 1750,,https://catalog.nau.edu/Courses/course?courseId=002632&term=1261
ENG,009428,ENG 231H - British Literature To 1750 - Honors,,https://catalog.nau.edu/Courses/course?courseId=009428&term=1261
ENG,002633,ENG 232 - British Literature After 1750,,https://catalog.nau.edu/Courses/course?courseId=002633&term=1261
ENG,009489,ENG 232H - British Literature After 1750 - Honors,,https://catalog.nau.edu/Courses/course?courseId=009489&term=1261
ENG,002635,ENG 242 - American Literature From Colonial Times To 1865,,https://catalog.nau.edu/Courses/course?courseId=002635&term=1261
ENG,002636,ENG 243 - American Literature From 1865 To Present,,https://catalog.nau.edu/Courses/course?courseId=002636&term=1261
ENG,002637,ENG 245 - U. S. Multi-ethnic Literature Survey,,https://catalog.nau.edu/Courses/course?courseId=002637&term=1261
ENG,009688,ENG 245H - U. S. Multi-ethnic Literature Survey - Honors,,https://catalog.nau.edu/Courses/course?courseId=009688&term=1261
ENG,009812,ENG 247 - Introduction To African American Literature,,https://catalog.nau.edu/Courses/course?courseId=009812&term=1261
ENG,010150,ENG 247H - Intro To African American Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=010150&term=1261
ENG,014213,ENG 248 - Indigenous Literature For Young People,,https://catalog.nau.edu/Courses/course?courseId=014213&term=1261
ENG,002640,ENG 253 - World Literature,,https://catalog.nau.edu/Courses/course?courseId=002640&term=1261
ENG,002642,ENG 261 - Introduction To Women Writers,,https://catalog.nau.edu/Courses/course?courseId=002642&term=1261
ENG,009440,ENG 261H - Introduction To Women Writers - Honors,,https://catalog.nau.edu/Courses/course?courseId=009440&term=1261
ENG,010185,ENG 266 - World Cinema: An Introduction,,https://catalog.nau.edu/Courses/course?courseId=010185&term=1261
ENG,010311,ENG 266H - World Cinema: An Introduction - Honors,,https://catalog.nau.edu/Courses/course?courseId=010311&term=1261
ENG,002643,ENG 270 - Introduction To Creative Writing: Fiction,,https://catalog.nau.edu/Courses/course?courseId=002643&term=1261
ENG,002644,ENG 271 - Introduction To Creative Writing: Poetry,,https://catalog.nau.edu/Courses/course?courseId=002644&term=1261
ENG,010021,ENG 272 - Introduction To Creative Writing: Creative Nonfiction,,https://catalog.nau.edu/Courses/course?courseId=010021&term=1261
ENG,002648,ENG 299 - Special Topics,,https://catalog.nau.edu/Courses/course?courseId=002648&term=1261
ENG,002649,ENG 300 - Current Trends And Theories In The Teaching Of English,,https://catalog.nau.edu/Courses/course?courseId=002649&term=1261
ENG,011343,ENG 300H - Current Trends And Theories In The Teaching Of English - Honors,,https://catalog.nau.edu/Courses/course?courseId=011343&term=1261
ENG,002651,ENG 301W - Language And Literacy,,https://catalog.nau.edu/Courses/course?courseId=002651&term=1261
ENG,002653,ENG 302W - Technical Writing,,https://catalog.nau.edu/Courses/course?courseId=002653&term=1261
ENG,012340,ENG 302WH - Technical Writing - Honors,,https://catalog.nau.edu/Courses/course?courseId=012340&term=1261
ENG,002655,ENG 305W - Writing In Disciplinary Communities,,https://catalog.nau.edu/Courses/course?courseId=002655&term=1261
ENG,012453,ENG 305WH - Writing In Disciplinary Communities - Honors,,https://catalog.nau.edu/Courses/course?courseId=012453&term=1261
ENG,002658,ENG 308 - Introduction To Linguistics,,https://catalog.nau.edu/Courses/course?courseId=002658&term=1261
ENG,010760,ENG 308H - Introduction To Linguistics - Honors,,https://catalog.nau.edu/Courses/course?courseId=010760&term=1261
ENG,002660,ENG 310W - Topics In Academic And Public Writing For Diverse Communities,,https://catalog.nau.edu/Courses/course?courseId=002660&term=1261
ENG,002663,"ENG 313W - Topics In Literacy, Language And Diversity",,https://catalog.nau.edu/Courses/course?courseId=002663&term=1261
ENG,002669,ENG 321 - English Grammars,,https://catalog.nau.edu/Courses/course?courseId=002669&term=1261
ENG,010839,ENG 321H - English Grammar - Honors,,https://catalog.nau.edu/Courses/course?courseId=010839&term=1261
ENG,002673,ENG 327 - British Fiction,,https://catalog.nau.edu/Courses/course?courseId=002673&term=1261
ENG,010967,ENG 327H - British Fiction - Honors,,https://catalog.nau.edu/Courses/course?courseId=010967&term=1261
ENG,002680,ENG 333 - Chaucer,,https://catalog.nau.edu/Courses/course?courseId=002680&term=1261
ENG,009490,ENG 333H - Chaucer - Honors,,https://catalog.nau.edu/Courses/course?courseId=009490&term=1261
ENG,002682,ENG 335 - Shakespeare,,https://catalog.nau.edu/Courses/course?courseId=002682&term=1261
ENG,009429,ENG 335H - Shakespeare - Honors,,https://catalog.nau.edu/Courses/course?courseId=009429&term=1261
ENG,002685,ENG 337 - Studies In Poetry,,https://catalog.nau.edu/Courses/course?courseId=002685&term=1261
ENG,011471,ENG 337H - Studies In Poetry - Honors,,https://catalog.nau.edu/Courses/course?courseId=011471&term=1261
ENG,011570,ENG 340 - Studies In Children's Literature,,https://catalog.nau.edu/Courses/course?courseId=011570&term=1261
ENG,002687,ENG 341 - American Fiction,,https://catalog.nau.edu/Courses/course?courseId=002687&term=1261
ENG,009862,ENG 341H - American Fiction - Honors,,https://catalog.nau.edu/Courses/course?courseId=009862&term=1261
ENG,002691,ENG 345 - Topics In U. S. Multi-ethnic Literature,,https://catalog.nau.edu/Courses/course?courseId=002691&term=1261
ENG,012858,ENG 345H - Topics In U. S. Multi-ethnic Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=012858&term=1261
ENG,002752,ENG 346W - Literature Of The Southwest,,https://catalog.nau.edu/Courses/course?courseId=002752&term=1261
ENG,002694,ENG 351 - Post-colonial Literary Traditions,,https://catalog.nau.edu/Courses/course?courseId=002694&term=1261
ENG,010017,ENG 351H - Post-colonial Literary Traditions - Honors,,https://catalog.nau.edu/Courses/course?courseId=010017&term=1261
ENG,002638,ENG 358 - Ancient Literature,,https://catalog.nau.edu/Courses/course?courseId=002638&term=1261
ENG,012867,ENG 358H - Ancient Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=012867&term=1261
ENG,002700,ENG 360W - Literary Criticism,,https://catalog.nau.edu/Courses/course?courseId=002700&term=1261
ENG,013840,ENG 360WH - Literary Criticism - Honors,,https://catalog.nau.edu/Courses/course?courseId=013840&term=1261
ENG,002701,ENG 361 - Special Topics In Women Writers,,https://catalog.nau.edu/Courses/course?courseId=002701&term=1261
ENG,009491,ENG 361H - Special Topics In Women Writers - Honors,,https://catalog.nau.edu/Courses/course?courseId=009491&term=1261
ENG,002702,ENG 362 - Drama,,https://catalog.nau.edu/Courses/course?courseId=002702&term=1261
ENG,002705,ENG 364W - Topics In Popular Literature,,https://catalog.nau.edu/Courses/course?courseId=002705&term=1261
ENG,009430,ENG 364WH - Topics In Popular Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=009430&term=1261
ENG,002706,ENG 365 - Contemporary Literature,,https://catalog.nau.edu/Courses/course?courseId=002706&term=1261
ENG,002707,ENG 365H - Contemporary Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=002707&term=1261
ENG,012145,ENG 368 - Studies In Speculative Literature,,https://catalog.nau.edu/Courses/course?courseId=012145&term=1261
ENG,002712,ENG 370W - Intermediate Fiction Writing,,https://catalog.nau.edu/Courses/course?courseId=002712&term=1261
ENG,011735,ENG 370WH - Intermediate Fiction Writing - Honors,,https://catalog.nau.edu/Courses/course?courseId=011735&term=1261
ENG,002713,ENG 371 - Intermediate Poetry Writing,,https://catalog.nau.edu/Courses/course?courseId=002713&term=1261
ENG,012456,ENG 371H - Intermediate Poetry Writing - Honors,,https://catalog.nau.edu/Courses/course?courseId=012456&term=1261
ENG,012146,ENG 372W - Intermediate Creative Nonfiction Writing,,https://catalog.nau.edu/Courses/course?courseId=012146&term=1261
ENG,013604,ENG 372WH - Intermediate Creative Nonfiction Writing - Honors,,https://catalog.nau.edu/Courses/course?courseId=013604&term=1261
ENG,012905,ENG 373 - Writing For Performance,,https://catalog.nau.edu/Courses/course?courseId=012905&term=1261
ENG,002716,ENG 389 - Cooperative Education,,https://catalog.nau.edu/Courses/course?courseId=002716&term=1261
ENG,002718,ENG 399 - Special Topics,,https://catalog.nau.edu/Courses/course?courseId=002718&term=1261
ENG,002719,ENG 399H - Special Topics - Honors,,https://catalog.nau.edu/Courses/course?courseId=002719&term=1261
ENG,002720,ENG 400 - Methods Of Teaching Literature In The Secondary Classroom,,https://catalog.nau.edu/Courses/course?courseId=002720&term=1261
ENG,010747,ENG 400H - Methods Of Teaching Literature In The Secondary Classroom - Honors,,https://catalog.nau.edu/Courses/course?courseId=010747&term=1261
ENG,002721,ENG 401 - English Education Practicum,,https://catalog.nau.edu/Courses/course?courseId=002721&term=1261
ENG,002723,ENG 403 - Approaches To Teaching Writing In The Secondary Classroom,,https://catalog.nau.edu/Courses/course?courseId=002723&term=1261
ENG,012866,ENG 403H - Approaches To Teaching Writing In The Secondary Classroom - Honors,,https://catalog.nau.edu/Courses/course?courseId=012866&term=1261
ENG,002724,ENG 404 - Literature For Adolescents,,https://catalog.nau.edu/Courses/course?courseId=002724&term=1261
ENG,013638,ENG 404H - Literature For Adolescents - Honors,,https://catalog.nau.edu/Courses/course?courseId=013638&term=1261
ENG,012939,"ENG 405 - Writing Center: Writing, Research, Design Presentation",,https://catalog.nau.edu/Courses/course?courseId=012939&term=1261
ENG,009683,ENG 406 - Ell Methods And Materials For Secondary Teachers,,https://catalog.nau.edu/Courses/course?courseId=009683&term=1261
ENG,011736,ENG 406H - Ell Methods And Materials For Secondary Teachers - Honors,,https://catalog.nau.edu/Courses/course?courseId=011736&term=1261
ENG,002726,ENG 408 - Field Work Experience: Cooperative Education,,https://catalog.nau.edu/Courses/course?courseId=002726&term=1261
ENG,009624,ENG 410C - Current Trends In Rhetoric And Digital Media,,https://catalog.nau.edu/Courses/course?courseId=009624&term=1261
ENG,010178,ENG 410CH - Current Trends In Rhetoric And Digital Media - Honors,,https://catalog.nau.edu/Courses/course?courseId=010178&term=1261
ENG,009625,"ENG 411C - Current Trends In Rhetoric, Culture And Society",,https://catalog.nau.edu/Courses/course?courseId=009625&term=1261
ENG,010018,"ENG 411CH - Current Trends In Rhetoric, Culture And Society - Honors",,https://catalog.nau.edu/Courses/course?courseId=010018&term=1261
ENG,009626,ENG 420C - Seminar In Language,,https://catalog.nau.edu/Courses/course?courseId=009626&term=1261
ENG,011061,ENG 420CH - Seminar In Language - Honors,,https://catalog.nau.edu/Courses/course?courseId=011061&term=1261
ENG,002738,ENG 431 - Seminar In British Literature,,https://catalog.nau.edu/Courses/course?courseId=002738&term=1261
ENG,010602,ENG 431H - Seminar In British Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=010602&term=1261
ENG,013706,ENG 434 - Technical Documentation,,https://catalog.nau.edu/Courses/course?courseId=013706&term=1261
ENG,014682,ENG 434H - Technical Documentation - Honors,,https://catalog.nau.edu/Courses/course?courseId=014682&term=1261
ENG,002739,ENG 435 - Topics In Shakespeare,,https://catalog.nau.edu/Courses/course?courseId=002739&term=1261
ENG,009431,ENG 435H - Topics In Shakespeare - Honors,,https://catalog.nau.edu/Courses/course?courseId=009431&term=1261
ENG,002741,ENG 441 - Seminar In American Literature,,https://catalog.nau.edu/Courses/course?courseId=002741&term=1261
ENG,011675,ENG 441H - Seminar In American Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=011675&term=1261
ENG,002742,ENG 445 - Seminar In U. S. Multi-ethnic Literature,,https://catalog.nau.edu/Courses/course?courseId=002742&term=1261
ENG,009861,ENG 445H - Seminar In U. S. Multi-ethnic Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=009861&term=1261
ENG,002744,ENG 451 - Seminar In Comparative Literature,,https://catalog.nau.edu/Courses/course?courseId=002744&term=1261
ENG,012862,ENG 451H - Seminar In Comparative Literature - Honors,,https://catalog.nau.edu/Courses/course?courseId=012862&term=1261
ENG,002745,ENG 460 - Seminar In Literary History,,https://catalog.nau.edu/Courses/course?courseId=002745&term=1261
ENG,002746,ENG 460H - Seminar In Literary History - Honors,,https://catalog.nau.edu/Courses/course?courseId=002746&term=1261
ENG,002747,ENG 461 - Seminar In Literary Genres,,https://catalog.nau.edu/Courses/course?courseId=002747&term=1261
ENG,009560,ENG 461H - Seminar In Literary Genres - Honors,,https://catalog.nau.edu/Courses/course?courseId=009560&term=1261
ENG,002753,ENG 466 - Legislative Or The Washington Center Internship,,https://catalog.nau.edu/Courses/course?courseId=002753&term=1261
ENG,012642,ENG 469C - Literature Emphasis Capstone,,https://catalog.nau.edu/Courses/course?courseId=012642&term=1261
